Time,Outdoor temperature [deg. C],Outdoor relative humidity [%],T[degC]-Low-S1,T[degC]-Low-S2,T[degC]-Low-S3,T[degC]-Low-S4,T[degC]-Low-S5,T[degC]-Low-S6,T[degC]-Low-S7,T[degC]-Low-S8,T[degC]-Low-S9,T[degC]-Low-S10,T[degC]-Low-S11,T[degC]-Low-S12,T[degC]-Low-S13,T[degC]-Low-S14,T[degC]-Low-S15,T[degC]-Low-S16,T[degC]-Low-S17,T[degC]-Low-S18,T[degC]-Low-S19,T[degC]-Low-S20,T[degC]-Low-S21,T[degC]-Low-S22,T[degC]-Low-S23,T[degC]-Low-S24,T[degC]-Low-S25,T[degC]-Low-S26,T[degC]-Low-S27,T[degC]-Low-S28,T[degC]-Low-S29,T[degC]-Mid-S1,T[degC]-Mid-S2,T[degC]-Mid-S3,T[degC]-Mid-S4,T[degC]-Mid-S5,T[degC]-Mid-S6,T[degC]-Mid-S7,T[degC]-Mid-S8,T[degC]-Mid-S9,T[degC]-Mid-S10,T[degC]-Mid-S11,T[degC]-Mid-S12,T[degC]-Mid-S13,T[degC]-Mid-S14,T[degC]-Mid-S15,T[degC]-Mid-S16,T[degC]-Mid-S17,T[degC]-Mid-S18,T[degC]-Mid-S19,T[degC]-Mid-S20,T[degC]-Mid-S21,T[degC]-Mid-S22,T[degC]-Mid-S23,T[degC]-Mid-S24,T[degC]-Mid-S25,T[degC]-Mid-S26,T[degC]-Mid-S27,T[degC]-Mid-S28,T[degC]-Mid-S29,T[degC]-Top-S1,T[degC]-Top-S2,T[degC]-Top-S3,T[degC]-Top-S4,T[degC]-Top-S5,T[degC]-Top-S6,T[degC]-Top-S7,T[degC]-Top-S8,T[degC]-Top-S9,T[degC]-Top-S10,T[degC]-Top-S11,T[degC]-Top-S12,T[degC]-Top-S13,T[degC]-Top-S14,T[degC]-Top-S15,T[degC]-Top-S16,T[degC]-Top-S17,T[degC]-Top-S18,T[degC]-Top-S19,T[degC]-Top-S20,T[degC]-Top-S21,T[degC]-Top-S22,T[degC]-Top-S23,T[degC]-Top-S24,T[degC]-Top-S25,T[degC]-Top-S26,T[degC]-Top-S27,T[degC]-Top-S28,T[degC]-Top-S29
2023-12-27 16:00,0.6549999999999999,73.86666666666666,10.210334504433332,9.335031985866665,8.8186567059,8.246040999666667,,7.6503116059,7.618574973566667,,6.4460032967666665,6.116571464433333,5.8378530467,6.113195960733333,4.374890821999999,4.757909212666666,3.970245857233333,4.544999298066667,4.795098275833333,4.5780776582666665,3.0742513681666663,,3.4834788193999997,3.029846564633333,,,,2.3263679236666666,2.980752032633333,3.4810773023666663,2.426054797,9.209741877766668,8.805789034066667,9.081947364533333,8.107034526733333,7.9564014127,7.821497370266667,7.7145092128999995,,7.1088201067,6.286582449,6.637466850466667,6.434428338933333,6.148719037299999,4.294550006466666,4.9782568653,4.879462099433334,5.029684223466666,,3.9969550072333333,4.240973814733334,4.080991354233333,3.548735407633333,3.9828676312,,,2.6867438522666665,3.2627879626666667,3.1302006207333335,2.7332833291666665,8.590432602433333,8.853427325566667,8.885590667766667,8.100637226433333,7.717462160166667,7.6750582677,7.870141665533334,,6.900929349666667,6.565650022933334,6.787768470333333,6.328417231166667,5.2859245452,4.898694854633334,4.963268930433333,5.121757524833333,5.312823986166666,4.542958852966667,4.716540358966667,4.673304949033334,4.910132734333333,4.053896415033333,4.326611651433334,3.0418056140333336,3.4726873649333334,3.4249515241000004,3.7321023718666666,1.9948751901666666,3.3075852178000003
2023-12-27 17:00,0.5,78.0,9.866745170866666,9.0056162632,8.550093341433334,7.9741985184,,7.4463582915,7.377540210366666,,6.309261223799999,5.990037759633333,5.694749934933333,5.986648751633334,4.1691123099,4.611429618,3.7689170016,4.382225893699999,4.669152096266667,4.468981229,2.8426080662666666,,3.275271082,2.8131922350666665,,,,2.1191697494,2.767043479933333,3.1841727697,2.2280527188333332,8.825390329433333,8.530556788133334,8.7659615784,7.913399298033334,7.650676344633334,7.5934278596,7.440096816166667,,6.9158973072666665,6.053362410899999,6.470703992400001,6.249648610266666,5.974677234333333,4.098534416533334,4.833649883233333,4.717661605666667,4.866231319933333,,3.8121117739,4.0451761057999995,3.8952055423333336,3.3606622052666664,3.7979912536666665,,,2.4411469121000002,3.0130928435,2.8921086471333335,2.4808247261000003,8.237249105133333,8.542669053866666,8.5420235125,7.898190076533334,7.323086097033333,7.3749088668,7.537339181533333,,6.6356732694,6.2224800293,6.519199527933334,6.0675591407,5.0633723237999995,4.645215273833333,4.8743204787,4.907085073266667,5.063351908866666,4.257271236333334,4.479937134666667,4.400450553533333,4.660340658366667,3.8095027867333333,4.052349815233333,2.7937640817333333,3.1904215317999998,3.1116251970666666,3.4379159791666667,1.9044334255,2.9907357903333334
2023-12-27 18:00,0.5,77.03333333333333,9.635238317566666,8.835147057533334,8.278768757866667,7.784164941066666,,7.134517635566667,7.073679667866667,,6.036774431533333,5.743893580133333,5.426737505766667,5.7323074962666665,3.995804420933333,4.435648892966666,3.5991488803,4.2365197185,4.495411715333334,4.301693178333333,2.6959710114999997,,3.1209765016,2.6766064242666667,,,,1.9497736432666666,2.5997380770666667,2.9306267239333335,2.0709878352333333,8.649091920133333,8.283751692766666,8.502735160033334,7.745145928333333,7.4049274194,7.359775408666667,7.176442360966666,,6.607804092766667,5.7965574701,6.167394842899999,5.928095192733333,5.7344773839666665,3.8288005745666664,4.562605354566667,4.451257357566666,4.630201828400001,,3.6151943225666665,3.8738423511333333,3.6605408412333333,3.1396523671,3.6133817404666666,,,2.2563702473,2.8476683375000005,2.7071352352333333,2.2828836387,8.053919112566666,8.311728284266668,8.2651379366,7.5985163526,7.1130513904,7.1204312417,7.2505744659,,6.2801848371333335,5.952611418966667,6.189908976833333,5.731573983700001,4.756664147433333,4.334792445366667,4.804990732133334,4.606246159666667,4.756951876533334,3.935944375433333,4.2010411093333335,4.1247457949,4.3804027149,3.5319599079333335,3.7824935800666664,2.5733082233333335,2.9339247950666665,2.8652480719,3.207440580466667,1.8574128468,2.7777374090333335
2023-12-27 19:00,0.645,71.16666666666667,9.761332566366667,8.869238412233333,8.315967718433333,7.834054976333333,,7.122688240066666,7.012481619333333,,5.8678261709,5.613348862366666,5.268417935566666,5.631784402899999,3.787344694966667,4.2798329950000005,3.4561637353333334,4.078808882866666,4.343066724233333,4.164308502233333,2.5509284870666664,,2.9858376842,2.5513169749333335,,,,1.8229133200333334,2.4863762227,2.7317910168333333,1.9784042726,8.8266872439,8.391616872766667,8.536233506233334,7.7572843529,7.407935058033333,7.353883379233333,7.140869273433333,,6.555361507066666,5.662229556233333,6.0664735101,5.855517178333333,5.583251463333334,3.6473783113333336,4.3902099903666665,4.308365504933334,4.468590717233334,,3.4549576432999998,3.690437023133333,3.4972698823333332,2.9749579698666664,3.4549985219,,,2.1144918975,2.6755257412,2.5672083433666666,2.1476670958333335,8.147689719233334,8.400422712233333,8.270028769,7.551724170166667,7.142966514433334,7.1356736437,7.1786800181,,6.243961318633334,5.786532348833333,6.093429358733333,5.626116842766667,4.5788221948,4.138693029,4.7143931138,4.4491822724,4.5651350105,3.729861741,4.004664082333333,3.9071758305333333,4.197036223366667,3.3199133409,3.590607528,2.3894784162,2.7221485877333333,2.6507192074666666,3.012035871233333,1.7872215913333334,2.5614080578333334
2023-12-27 20:00,0.7033333333333334,69.86666666666666,9.745278583566666,8.849455455533333,8.297945204933333,7.9471514843,,7.131582395233334,7.009509964866667,,5.650431086966666,5.559899219,5.153643935900001,5.603588058366666,3.5671571353,4.158568767466667,3.2466696932,3.8677429023666665,4.256189212733333,4.0883525509666665,2.3863492479666664,,2.8782680694666665,2.435799461033333,,,,1.7216604555,2.3493359421333335,2.5263108721333336,1.8232155544333333,8.8313924563,8.4569753299,8.604802284266666,7.781885085766667,7.4526867414,7.477460197566667,7.275774767233333,,6.570961733633333,5.754964292033334,6.091144525966667,5.920718799966666,5.504111880433333,3.590046279433333,4.264764989000001,4.220264949,4.3673145649,,3.2164721187333334,3.5649140485666666,3.3105733197666667,2.8169605261666666,3.3136913968000004,,,1.9630876556666665,2.478080219466667,2.3975666954999997,1.9587643538333335,8.343987467666667,8.433092876,8.354155967566665,7.499525341333333,7.242258065166666,7.164593463466667,7.277620726566667,,6.6010839388,5.883287221333333,6.2003940323,5.697857352933334,4.634635625233333,4.065994320033334,4.630527863966666,4.3646014057,4.4456562501666665,3.6269667356,3.8549355171333333,3.702896567166667,4.017794725266667,3.1269816378666664,3.424497380033333,2.2292134433666666,2.593262697666667,2.4434801870666667,2.8013817639666665,1.7416935891666667,2.378132628266667
2023-12-27 21:00,0.5516666666666666,74.48333333333333,9.449762980200001,8.6371709917,8.114210095533334,7.531786775933333,,7.071061516033334,6.968284263566667,,5.970880644566667,5.682435005466667,5.380185779933333,5.695963631933334,3.8621982056666666,4.330653249233333,3.4570935961333333,4.080095931533333,4.374908532333333,4.218338609566667,2.5146369029,,2.885634384066667,2.475476388933333,,,,1.7534565249666667,2.4151500575,2.6587639703666666,1.8898828081,8.488977405066667,8.1244398717,8.320326304133333,7.4514175486,7.2257816112,7.2557395239,7.076177424566667,,6.585893205666666,5.735823125966666,6.1200138733,5.955991175566667,5.695514723766666,3.7189728053,4.4649328517999995,4.3604425964,4.515964650633333,,3.4576913166,3.6056043302000003,3.4935887454666665,2.959360103666667,3.4556228704666667,,,2.0315696112,2.6346410075666666,2.4971909607000002,2.0581505902,7.904636989433333,8.135294232533333,8.062563377166667,7.2905975854,6.866705599633334,7.0062624245,7.1099554069,,6.265113046733333,5.807108044133333,6.1289737653000005,5.708420702433333,4.682452693366667,4.174076364,4.620659782166667,4.5068452295000005,4.601061667433333,3.7964197471333336,4.048045590333333,3.87521205,4.2536271278,3.2901011037333334,3.6238128676000003,2.2830853493000003,2.5944464395333333,2.576835684733333,3.0222422097000003,1.7342330806666666,2.4921158323333334
2023-12-27 22:00,0.5483333333333333,74.03333333333333,8.385953242433335,7.993503181733333,7.456784238266667,6.706020900366667,,6.739191070666666,6.6607579511,,6.068236535566667,5.6493891738,5.5413352555,5.731665730066666,4.2126706378,4.509097198099999,3.701104154633333,4.3077843113666665,4.506569767333334,4.3547154553,2.7620016982999998,,3.0282884248000004,2.6238056353666663,,,,1.8420661473333333,2.534872244433333,2.8268923955000003,2.0177896404333335,7.4945713132,7.332147766133334,7.615356456533333,6.619150041333333,6.597862584133334,6.760236693566667,6.5869735705000005,,6.298257781166667,5.497084832133334,5.997575844833333,5.849109178899999,5.8152795175000005,3.7738016933000003,4.5945832373333335,4.4745466454,4.617418638733333,,3.706821172866667,3.765908393466667,3.696298296566667,3.1127031958333333,3.6287505709000003,,,2.2071966823666664,2.8349009069,2.6496883228666666,2.232554485766667,7.125945620766667,7.442388586433333,7.369149902366667,6.656729207533333,6.128173389166666,6.456289898766667,6.6331959124,,5.841357827933334,5.559603150666666,5.869022105499999,5.5403769988,4.6482131619,4.197711147633333,4.6540618615,4.5907689252,4.713419795866667,3.8810234723666666,4.219035964633333,4.044563261266666,4.4306394381333325,3.4797994536666668,3.8354016091000003,2.4065360190666665,2.6957613374666667,2.7540935438000003,3.2297706895666662,1.7499334960333333,2.7025569612333333
2023-12-27 23:00,0.5516666666666666,74.45,8.251518627833333,7.858675288300001,7.323727162666667,6.546454216,,6.755562525566666,6.600394792433334,,6.109815021833333,5.677589512466667,5.567055544366667,5.721933920466666,4.208403705333334,4.501669239433334,3.6899688974666662,4.3144686792,4.516530187366667,4.3617123874,2.6999722544,,3.0094125145,2.5936664648666667,,,,1.8581854150666668,2.5528554276666666,2.849570744166667,2.0304307742666667,7.322085676966666,7.2128428387,7.526096075333333,6.4422251323,6.439550374666666,6.731976488266667,6.495283580233333,,6.246665252033334,5.5219290063,5.973988955466667,5.8506436882666675,5.816489185566667,3.7823588040333336,4.6046419856,4.4807746967,4.636128523766667,,3.7317280090666665,3.7797390067333336,3.7244942934,3.139888099233333,3.636665669966667,,,2.205454068366667,2.8715795742666668,2.6638916911333337,2.2444535881,6.8785602461333335,7.218192188133333,7.271549522466667,6.522633226833333,5.875864658433333,6.359305615866666,6.547135063633333,,5.7783586463,5.5260944334,5.8303849666,5.5336094312,4.633131643066666,4.212698354966666,4.638504570933334,4.615588107166667,4.7014141303,3.8803803910666668,4.200517759033334,4.037914824966666,4.437383945666666,3.4792038446666664,3.8382858662,2.431912747833333,2.7236966529999997,2.7748176141666665,3.2663283265333334,1.766020038,2.7213172836666666
2023-12-28 00:00,0.5,75.51666666666667,8.033914452666666,7.656480290733333,7.128444771433333,6.344452020766667,,6.5847398382,6.406501274933333,,5.9237352379,5.541517670199999,5.4540926175,5.6388484590333325,4.131595729233333,4.427043441733333,3.6361090405666667,4.236232562,4.4716190611,4.3018150737,2.654102705466667,,2.9904490022999997,2.5722402058,,,,1.8416945122333332,2.5314199463,2.8401637154999997,2.0311319438,7.143485087499999,7.0478315168000005,7.3200309467,6.261503837999999,6.2808835308,6.616637162066667,6.304969539933333,,6.0604387172,5.382635555766667,5.8180253321,5.700837217166667,5.734995141166666,3.6933586179,4.5008209631,4.406109593566667,4.5730216022,,3.6625486527666666,3.7502166919,3.6722404787333334,3.1031369943666665,3.6173195291666667,,,2.2088531798666664,2.8481579687000003,2.6672815627666666,2.2439517321,6.7413514121,7.0657723206666665,7.0721185345999995,6.346932138633333,5.725967615466667,6.195263476366667,6.341972066866666,,5.5977664592666665,5.388669696066667,5.6415498320666675,5.379226624766667,4.5342842842,4.122587883933333,4.626734792266666,4.5315171701666666,4.6281083056,3.7975829102,4.142451044266667,4.004134877333334,4.3725620296,3.4460632815000003,3.7895400577333334,2.415135694866667,2.7326105713333333,2.744114392333333,3.2388120495666666,1.7656338796,2.7255191766666664
2023-12-28 01:00,0.645,68.71666666666667,8.2234614226,7.643662056666667,7.1165811987000005,6.33713274,,6.400769043666667,6.330767798366667,,5.818726296233334,5.2653591334,5.295122875800001,5.4112462955666665,4.157703924933333,4.390571970033333,3.7108987343999997,4.253837055733333,4.3540854884,4.237859918633333,2.812509218266667,,3.0530287209333333,2.6863199538,,,,1.8757951878666668,2.5970840749999997,2.858791002733333,2.0823693021,7.282030956033333,6.960543449266667,7.249312032966667,6.228694166833334,6.2238481535,6.4522489315,6.204869369466667,,5.9102050737,5.203480623,5.619330522766666,5.474451651233333,5.580956427733333,3.5352676301333332,4.399299614166667,4.258011443566667,4.442704510833334,,3.688318795366667,3.7578950048666666,3.6377495246666665,3.0911918476666664,3.6235061271,,,2.248648117233333,2.9155774574666666,2.702576998533333,2.3059502373666665,6.686785458866667,7.011187273666667,6.990842365266667,6.182876897266667,5.7035848385,6.172571316566667,6.226925783166666,,5.2692507881,5.312157705833333,5.473740955366667,5.195189746933334,4.270918296566666,3.8657233320999995,4.640399625066666,4.295243593066667,4.470058772933333,3.6565840252333337,4.0286978982,3.9621409073,4.277794290299999,3.4003022157,3.7340128044000003,2.4202227564666665,2.7388151817333335,2.7735849175,3.2465879087333334,1.7813207033333331,2.7600305141333332
2023-12-28 02:00,0.8,62.96666666666667,8.125704095133333,7.595614865266667,7.0257014545,6.233581268766667,,6.3173116125333335,6.188040503533333,,5.698943066266667,5.197438266133333,5.199292447533334,5.261598544,4.109583085833333,4.319715127933334,3.6042909073333336,4.176052146233333,4.257673568866667,4.1386479170333335,2.7587987330333332,,2.9989505832666667,2.6013543923999998,,,,1.817001362,2.526399190366667,2.7402353868000002,1.994018884,7.1977271054,6.9194414386666665,7.167803173333334,6.1400840569333335,6.098174043866667,6.354944104466667,6.1068941486999995,,5.781904049233333,5.1166640473000005,5.495208454799999,5.3486846983000005,5.468041376533334,3.4548845692333336,4.283142387733333,4.1344242119666665,4.3231624982,,3.5762598603333333,3.6486074138666664,3.5310154928666666,2.9574621081999997,3.4840933954666666,,,2.158515066266667,2.823468319366667,2.595495907733333,2.1928872590666666,6.668384540266667,6.951850138733334,6.917700966533333,6.083821319666667,5.633983725033334,6.0596685420666665,6.139462922333333,,5.156900608633333,5.187326849533333,5.357777647833333,5.045630442566666,4.106170544399999,3.7358743228333333,4.6161048992,4.145344472633334,4.3448512665,3.525607432833333,3.9021248459,3.833573422166667,4.142392411433333,3.269342491633333,3.616247495666667,2.3099703482333336,2.6678312035333334,2.6630530819000002,3.123166219233333,1.7617099208333333,2.6657882817666665
2023-12-28 03:00,0.6066666666666667,71.73333333333333,7.700249884200001,7.271427722,6.779282262333334,5.9789429033333334,,6.119153992766667,5.956557886533333,,5.544757101233333,5.132152922833333,5.140329468966667,5.258597253166667,4.0272562263000005,4.256784767666667,3.5360564335666664,4.142766777833334,4.1947392683333335,4.086295755166667,2.7097169965666668,,2.9432285441,2.534100136133333,,,,1.7604592220333333,2.430230739233333,2.6306093962333335,1.9152176354000001,6.803278848066667,6.650255748199999,6.9346643662,5.8348439712,5.836441523766666,6.156001650133334,5.878638321033334,,5.621873279400001,4.990000610566667,5.415775571066666,5.278189370966667,5.432256384566667,3.3701968052666667,4.2296495803,4.1118279051,4.2476649545,,3.5195424196333334,3.5833117486666666,3.4443962639666665,2.8819055501,3.4042976703333334,,,2.0572246563,2.7124783605,2.4869070840666665,2.0853314336333333,6.3991278886666665,6.672913076133333,6.665064696,5.796058872933333,5.3820377301999995,5.805418086333333,5.894443541466667,,5.093397957266666,5.0414132943666665,5.242748132766667,4.913611354566667,4.082901501066667,3.646867152033333,4.587620206133334,4.112092385166666,4.266677474066666,3.4394015659333332,3.8108714327,3.749900407466667,4.048282904466666,3.163934500666667,3.5143339489333334,2.225263062333333,2.5843246374,2.5595982217,2.9787830152666666,1.7263712798666666,2.5332122036
2023-12-28 04:00,0.15833333333333333,82.41666666666667,11.1423801399,10.291089722066666,11.157746675966667,10.068058831066667,,10.658008940233334,11.512995997133334,,8.166710273833333,7.722358546666666,9.831193434333333,7.309816181366667,5.686601193766666,5.708848172533333,4.673473051933333,4.931716042100001,5.4723363128999996,5.385014052466667,4.040092226066666,,5.194504581666666,3.4304073093,,,,1.8562280513999998,2.4812719209,2.6891363157,1.8293451072000002,10.925624340033332,10.568492321533334,13.488205835566667,10.451480755266665,9.800028109766666,10.925051231,11.8346859219,,9.147884568299999,8.243881400433333,10.620115225333334,7.674534202999999,8.038232004833334,5.0082768393,6.500149523066667,5.3283141056,5.519963981066667,,6.225669929,4.7175072869333325,6.5297623622000005,4.080240029566666,6.027059124333333,,,1.9807675775666667,2.6478872245000002,2.4742805875666667,1.9495369369666666,10.759028578766667,10.948294519833333,13.838442558533332,10.0201341627,9.380288729,10.605379056366667,11.9091358771,,9.5969436151,7.760830413666667,10.588194287033334,7.229833834066667,6.716352860933333,5.796954302633334,4.580504966066667,5.739835554966666,5.382409104066666,5.719436602966667,6.9649120216,5.783076165,7.660040693566667,4.7874397421,6.2312981815,2.6779560952666666,2.8204813012666667,2.4504462919,2.8370719511,1.6654854326666666,2.38782644
2023-12-28 05:00,-0.14833333333333334,81.13333333333334,26.395013169,24.190989646333332,29.175618757666665,25.336349446666667,,29.364076222,33.55018479633333,,20.80773761833333,20.196707808,29.735890322,17.16081713866667,15.125267295666667,13.957723374333334,11.477945501666666,10.996390781933334,13.337577107666668,12.140576331,11.734817274033333,,15.572546039666667,9.7603839933,,,,6.129821901533333,5.77747623,7.118463934933333,4.4002253586,27.830259071,27.427246816,37.63969041133334,27.231613848,26.555996269666664,29.895945781333335,34.39270989333333,,24.99149004566667,23.124100872666666,31.151832317666667,18.920532956333332,20.236699258999998,13.967968959333332,17.38750950933333,13.075384981000001,13.601002931,,19.090615460333332,12.6876609887,19.983487455333332,12.262228712033334,18.127338556999998,,,6.172692655833333,6.188405438433334,5.676159243766667,4.7783902604,28.056096199000002,28.702712073666664,39.90033625333333,26.624705117333335,25.345188881000002,29.541239478,34.76095218933334,,27.541372592000002,21.731015421,31.627801141000003,19.123318857,18.842257999,16.170683613,5.512363186966667,14.727697760666667,13.311589830666666,17.054438832,21.073324663,16.519337857333333,22.557711808,14.653022783333334,18.920867612,8.3475491605,8.372613870133334,6.485362273833333,6.518504347466666,1.9788359875666666,5.241435796866667
2023-12-28 06:00,-0.39333333333333337,78.93333333333334,30.961340244,28.391517331666666,33.554624661,29.822524083,,32.602154231,37.917603942666666,,23.614615394999998,22.598454014333335,33.438950510333335,19.206046943333334,17.307009167333334,16.657656899666666,12.608765829,12.598229155666667,15.921616075333333,13.643314247000001,11.848800207666667,,17.076316668666667,11.481070387333334,,,,6.415485726266667,5.704987613499999,7.937614827966667,4.001290278733333,32.682598606333336,31.806728589333332,42.25443221133333,31.700047026333333,30.850807848333332,33.70201139966667,38.73549208833333,,28.88359683866667,26.623917101666667,35.079091232,21.548213761,23.502478691,16.919025643666668,20.55589468533333,15.75768977,16.340888647,,21.348703498333332,15.347680588666666,22.130874338,14.6694023,20.413082859666666,,,6.301036468533334,6.327051577333333,5.878960333933334,4.669130755766667,32.974923054,33.44040120133334,44.776133853333334,31.28393295733333,31.1360592,33.84659060333333,39.074658109333335,,32.098188824666664,26.101054757999997,36.133434003333335,22.662865850666666,22.386964588,19.168272626666667,6.206621880233333,17.648439165,16.371593619333332,20.356054228,23.437457219666666,18.81407392866667,24.713575270333333,17.06682139566667,21.154699686666667,9.6143791271,10.1133884189,6.545234928466667,6.759488933766666,2.0685291008999998,5.468980001099999
2023-12-28 07:00,-0.5033333333333333,81.48333333333333,35.504168056000005,32.81236452466667,38.82044756766666,33.418803735666664,,33.97622294,40.468880397,,23.175593613999997,21.84349557233333,32.74506534766667,17.925228319333332,17.26644522766667,16.195500292666665,12.762308139,12.279516412333333,15.900019689333334,13.468218730333332,12.567753989666667,,17.873640679666668,11.952946532,,,,7.909047161266667,7.079041334666667,8.8846900608,5.534613362866667,37.26770417333333,37.61918745766666,47.051902276,35.898419233666665,33.91211308933334,35.562642376666666,41.558003617000004,,28.806545187666664,26.202429579666667,34.36864412833334,20.510547659666667,22.809411152666666,16.499766673333333,19.853507714,15.310052057666667,16.145312749000002,,21.549811781000002,16.144293637666667,22.386881008,14.927394356999999,20.694730308666667,,,8.0193401632,7.622587413133333,6.793625777466667,6.044521759999999,37.578358694,38.831448353333336,49.65917674833334,35.80649228066667,34.866922721,36.454891802,42.333738196333336,,31.699457042666666,25.712673009,35.462230741999996,22.069452088666665,21.268588521,18.744859762666668,6.784628757099999,17.632753556333334,16.143927074333334,20.027376738,23.6976316,19.247914811999998,24.902515333,17.46400708366667,21.552507567000003,10.870606241966668,11.183710407466666,8.185766977233333,8.091277955833332,2.453411326,6.547207434200001
2023-12-28 08:00,-0.15833333333333333,77.65,33.06144201066667,30.077050425,35.185842662666666,30.962547422,,34.787120752,39.469537128,,26.975252838,25.85373622666667,36.274431187,22.396752956333334,19.995580465,19.33034840866667,15.977669671666666,15.787768831,18.820664631333333,16.366837485,15.987692772666666,,19.750356426,14.045163797333334,,,,10.357654479966667,9.545129276133334,11.574706388000001,7.9453214799000005,34.761025856333326,35.10141785933333,43.70754658166666,33.100435903333334,32.80941324233333,35.773202162666664,40.255793415666666,,32.088080206,29.45510193,37.82070864466667,25.208201642333332,26.12973628066667,19.707946746666668,23.195808597333333,18.215698345333333,19.573633613000002,,24.512977971,18.20629098366667,24.708254937666666,16.843516208,23.047390012666668,,,11.007901559099999,10.2098505409,9.381655455033332,8.5476018882,35.33865807933333,36.531090428666666,46.340550591,32.90652480333333,31.453925971333334,35.958037866000005,40.65151409633334,,34.06497316233334,28.790890732666664,38.913412269,26.06106296333333,25.436096898333332,22.402657536666666,7.424373532466666,19.735033567333335,19.683514623333334,22.749423287333332,26.23055416,21.892441228666666,27.529465099666666,19.551568557333333,24.079241866666667,13.316358757666668,13.508489377,11.2016484913,10.846003951633332,3.3094682708333334,9.0159174124
2023-12-28 09:00,0.3416666666666667,70.1,29.103023421,26.424942872333336,29.783500467666666,26.522985495333334,,29.827623170333332,33.831831641,,24.233519966666666,23.907458936333335,31.106745981000003,21.592513892333333,18.798696182,18.070713648633333,15.721684240966665,15.461961768166667,18.153270103,16.149076832533332,15.289999626666667,,18.3611772818,13.8112383829,,,,10.933506033733332,10.2908265717,12.665361079033334,9.120645483999999,29.761297419,29.646281449333333,35.86984245433334,28.024235469,28.062588299333335,30.62545877066667,34.278887565666665,,28.086034578,26.42175630166667,32.710744051666666,23.585127634,24.440907350333337,18.991122071,21.634097766666667,18.276985561333333,19.016472095999998,,22.299511735,18.381125877666666,22.655241975333336,16.715886025666666,20.92510520153333,,,11.764930237433333,11.141808437333333,10.543388644799998,9.946150006966667,29.990390708333333,31.2108967,37.769934701000004,28.194954996666663,26.76972806,30.924620881333333,34.668203029,,30.098335264666666,26.647789525666667,33.741901051999996,24.187142815333335,24.177187189666665,21.6759635,8.136816658566666,19.45928298233333,19.860390227,21.956940176333333,24.360707678999997,21.155782882666664,25.316268680333334,19.353251887,23.048076583666667,14.024515792766666,14.685725215666666,12.470034213466667,12.693630841333334,3.9817403711666666,10.681906164766668
2023-12-28 10:00,0.9866666666666667,67.0,16.101815902000002,14.850212520666666,14.314069203333334,13.265489834666665,,13.255815744666668,14.661351043999998,,11.687571808,11.345254025233334,11.330523037766666,11.1473035289,8.9049201715,8.759737822,8.2665937502,8.642959747766666,9.084487755566666,8.826926298766667,6.9547603599666665,,8.014460330433334,7.212734542333334,,,,5.635702947233333,6.248577821066666,8.6143823982,5.544408079666667,14.782807805000001,14.041091591333332,14.629601533333332,13.265084654666667,13.902416288333335,13.502589339,14.511186620333332,,12.802587061,11.772321217,12.475642782333333,11.544646033,11.731005702333334,9.407732313466665,9.891126389,9.923317593966667,9.9162068585,,8.854192990600001,10.0290598333,9.022753171033335,8.646450526199999,8.308835192933334,,,6.686080812766666,7.0089592287333335,6.918829139466666,6.422155564966667,14.285075605,15.033799334666666,14.829187570333334,14.125819398333332,14.173513320000001,14.071225363,15.230156578666667,,13.801540393666667,13.588437861666668,14.138165373,12.509259373333332,11.934154362666668,11.247640395733333,7.579832434599999,10.661357895133333,11.922806742333334,11.2970205657,10.7275961487,11.162022715966666,11.436218630066666,10.172074213133333,11.962503262,8.145024659566667,9.173882368633334,8.447628008,9.526870113066668,3.3873053372,8.1040969482
2023-12-28 11:00,1.4966666666666666,68.93333333333334,13.524692014666668,12.756260743,12.245529475666666,11.394587058,,11.321992031,11.967613786666668,,10.3353204229,9.8175399233,9.756282910900001,9.686933609433334,8.211725216033333,8.177256913766666,7.5653961999999995,7.933702996799999,8.211582437666667,8.010750840166667,6.452917913533333,,6.8671498166000005,6.4391126827,,,,5.1875980045,5.977085079566667,7.670363287333333,5.178825774766667,12.539994851333335,11.98914994,12.548890412666667,11.354657182,11.761665146333334,11.48881087,11.863252396,,10.997000207333334,10.030513817166668,10.424517155566667,10.100246428166667,10.218256485566666,8.144460103966667,8.633993675,8.5949613294,8.707724067,,7.8045367196,8.1568357711,7.8739244159999995,7.488492781333333,7.4859091646666664,,,6.0862077632,6.684123806633334,6.404528079866666,5.9944218675,12.098575699000001,12.65747092,12.666308857333332,11.939684764333332,11.976337344000001,11.899153744666668,12.467041361666666,,11.472411301,11.220703167,11.645030030333334,10.6059510194,9.752350332366666,9.485319613833333,7.2805701864,9.124914992333334,9.990780107099999,9.402199508366667,9.007197578233333,9.497825181066666,9.709661567333335,8.554244665366667,9.801313043466667,7.0241390763,7.6262644091,7.503286194333333,8.306749890499999,3.2795109957333333,7.4035702993
